0.140,0.231,0.036,0.986
0.142,0.231,0.036,0.986
0.144,0.231,0.036,0.986
0.146,0.231,0.036,0.986
0.148,0.231,0.036,0.986
0.150,0.229,0.036,0.986
0.152,0.229,0.036,0.986
0.154,0.229,0.036,0.986
0.156,0.229,0.036,0.986
0.158,0.229,0.036,0.986
0.160,0.229,0.036,0.987
0.162,0.229,0.036,0.987
0.164,0.229,0.036,0.987
0.166,0.229,0.036,0.987
0.168,0.229,0.036,0.987
0.170,0.231,0.036,0.987
0.172,0.231,0.036,0.987
0.174,0.231,0.036,0.987
0.176,0.231,0.036,0.987
0.178,0.231,0.036,0.987
0.180,0.231,0.034,0.987
0.182,0.231,0.034,0.987
0.184,0.231,0.034,0.987
0.186,0.231,0.034,0.987
0.188,0.231,0.034,0.987
0.190,0.231,0.035,0.989
0.192,0.231,0.035,0.989
0.194,0.231,0.035,0.989
0.196,0.231,0.035,0.989
0.198,0.231,0.035,0.989
0.200,0.229,0.035,0.989
0.202,0.229,0.035,0.989
0.204,0.229,0.035,0.989
0.206,0.229,0.035,0.989
0.208,0.229,0.035,0.989
0.210,0.227,0.038,0.990
0.212,0.227,0.038,0.990
0.214,0.227,0.038,0.990
0.216,0.227,0.038,0.990
0.218,0.227,0.038,0.990
0.220,0.229,0.040,0.989
0.222,0.229,0.040,0.989
0.224,0.229,0.040,0.989
0.226,0.229,0.040,0.989
0.228,0.229,0.040,0.989
0.230,0.229,0.039,0.986
0.232,0.229,0.039,0.986
0.234,0.229,0.039,0.986
0.236,0.229,0.039,0.986
0.238,0.229,0.039,0.986
0.240,0.231,0.038,0.983
0.242,0.231,0.038,0.983
0.244,0.231,0.038,0.983
0.246,0.231,0.038,0.983
0.248,0.231,0.038,0.983
0.250,0.233,0.039,0.981
0.252,0.233,0.039,0.981
0.254,0.233,0.039,0.981
0.256,0.233,0.039,0.981
0.258,0.233,0.041,0.982
0.260,0.233,0.041,0.982
0.262,0.233,0.041,0.982
0.264,0.233,0.041,0.982
0.266,0.233,0.041,0.982
0.268,0.233,0.042,0.982
0.270,0.233,0.042,0.982
0.272,0.233,0.042,0.982
0.274,0.233,0.042,0.982
0.276,0.233,0.042,0.982
0.278,0.232,0.041,0.983
0.280,0.232,0.041,0.983
0.282,0.232,0.041,0.983
0.284,0.232,0.041,0.983
0.286,0.232,0.041,0.983
0.288,0.230,0.038,0.987
0.290,0.230,0.038,0.987
0.292,0.230,0.038,0.987
0.294,0.230,0.038,0.987
0.296,0.230,0.038,0.987
0.298,0.229,0.036,0.989
0.300,0.229,0.036,0.989
0.302,0.229,0.036,0.989
0.304,0.229,0.036,0.989
0.306,0.229,0.036,0.989
0.308,0.227,0.037,0.989
0.310,0.227,0.037,0.989
0.312,0.227,0.037,0.989
0.314,0.227,0.037,0.989
0.316,0.227,0.037,0.989
0.318,0.227,0.035,0.989
0.320,0.227,0.035,0.989
0.322,0.227,0.035,0.989
0.324,0.227,0.035,0.989
0.326,0.227,0.035,0.989
0.328,0.226,0.033,0.988
0.330,0.226,0.033,0.988
0.332,0.226,0.033,0.988
0.334,0.226,0.033,0.988
0.336,0.226,0.033,0.988
0.338,0.227,0.035,0.988
0.340,0.227,0.035,0.988
0.342,0.227,0.035,0.988
0.344,0.227,0.035,0.988
0.346,0.227,0.035,0.988
0.348,0.228,0.036,0.988
0.350,0.228,0.036,0.988
0.352,0.228,0.036,0.988
0.354,0.228,0.036,0.988
0.356,0.228,0.036,0.988
0.358,0.228,0.036,0.988
0.360,0.228,0.036,0.988
0.362,0.228,0.036,0.988
0.364,0.228,0.036,0.988
0.366,0.228,0.036,0.988
0.368,0.230,0.037,0.986
0.370,0.230,0.037,0.986
0.372,0.230,0.037,0.986
0.374,0.230,0.037,0.986
0.376,0.230,0.037,0.986
0.378,0.232,0.036,0.984
0.380,0.232,0.036,0.984
0.382,0.232,0.036,0.984
0.384,0.232,0.036,0.984
0.386,0.232,0.036,0.984
0.388,0.233,0.033,0.983
0.390,0.233,0.033,0.983
0.392,0.233,0.033,0.983
0.394,0.233,0.033,0.983
0.396,0.233,0.033,0.983
0.398,0.231,0.034,0.983
0.400,0.231,0.034,0.983
0.402,0.231,0.034,0.983
0.404,0.231,0.034,0.983
0.406,0.231,0.034,0.983
0.408,0.230,0.037,0.985
0.410,0.230,0.037,0.985
0.412,0.230,0.037,0.985
0.414,0.230,0.037,0.985
0.416,0.230,0.037,0.985
0.418,0.231,0.038,0.983
0.420,0.231,0.038,0.983
0.422,0.231,0.038,0.983
0.424,0.231,0.038,0.983
0.426,0.231,0.038,0.983
0.428,0.231,0.035,0.982
0.430,0.231,0.035,0.982
0.432,0.231,0.035,0.982
0.434,0.231,0.035,0.982
0.436,0.231,0.035,0.982
0.438,0.230,0.035,0.986
0.440,0.230,0.035,0.986
0.442,0.230,0.035,0.986
0.444,0.230,0.035,0.986
0.446,0.230,0.035,0.986
0.448,0.228,0.036,0.986
0.450,0.228,0.036,0.986
0.452,0.228,0.036,0.986
0.454,0.228,0.036,0.986
0.456,0.228,0.036,0.986
0.458,0.228,0.037,0.985
0.460,0.228,0.037,0.985
0.462,0.228,0.037,0.985
0.464,0.228,0.037,0.985
0.466,0.227,0.038,0.984
0.468,0.227,0.038,0.984
0.470,0.227,0.038,0.984
0.472,0.227,0.038,0.984
0.474,0.227,0.038,0.984
0.476,0.224,0.039,0.985
0.478,0.224,0.039,0.985
0.480,0.224,0.039,0.985
0.482,0.224,0.039,0.985
0.484,0.224,0.039,0.985
0.486,0.225,0.039,0.985
0.488,0.225,0.039,0.985
0.490,0.225,0.039,0.985
0.492,0.225,0.039,0.985
0.494,0.225,0.039,0.985
0.496,0.229,0.037,0.985
0.498,0.229,0.037,0.985
0.500,0.229,0.037,0.985
0.502,0.229,0.037,0.985
0.504,0.229,0.037,0.985
0.506,0.229,0.036,0.987
0.508,0.229,0.036,0.987
0.510,0.229,0.036,0.987
0.512,0.229,0.036,0.987
0.514,0.229,0.036,0.987
0.516,0.231,0.038,0.988
0.518,0.231,0.038,0.988
0.520,0.231,0.038,0.988
0.522,0.231,0.038,0.988
0.524,0.231,0.038,0.988
0.526,0.231,0.035,0.988
0.528,0.231,0.035,0.988
0.530,0.231,0.035,0.988
0.532,0.231,0.035,0.988
0.534,0.231,0.035,0.988
0.536,0.228,0.034,0.989
0.538,0.228,0.034,0.989
0.540,0.228,0.034,0.989
0.542,0.228,0.034,0.989
0.544,0.228,0.034,0.989
0.546,0.229,0.036,0.988
0.548,0.229,0.036,0.988
0.550,0.229,0.036,0.988
0.552,0.229,0.036,0.988
0.554,0.229,0.036,0.988
0.556,0.228,0.037,0.989
0.558,0.228,0.037,0.989
0.560,0.228,0.037,0.989
0.562,0.228,0.037,0.989
0.564,0.228,0.037,0.989
0.566,0.227,0.038,0.988
0.568,0.227,0.038,0.988
0.570,0.227,0.038,0.988
0.572,0.227,0.038,0.988
0.574,0.227,0.038,0.988
0.576,0.226,0.038,0.985
0.578,0.226,0.038,0.985
0.580,0.226,0.038,0.985
0.582,0.226,0.038,0.985
0.584,0.226,0.038,0.985
0.586,0.227,0.037,0.983
0.588,0.227,0.037,0.983
0.590,0.227,0.037,0.983
0.592,0.227,0.037,0.983
0.594,0.227,0.037,0.983
0.596,0.229,0.038,0.985
0.598,0.229,0.038,0.985
0.600,0.229,0.038,0.985
0.602,0.229,0.038,0.985
0.604,0.229,0.038,0.985
0.606,0.228,0.038,0.985
0.608,0.228,0.038,0.985
0.610,0.228,0.038,0.985
0.612,0.228,0.038,0.985
0.614,0.228,0.038,0.985
0.616,0.228,0.036,0.983
0.618,0.228,0.036,0.983
0.620,0.228,0.036,0.983
0.622,0.228,0.036,0.983
0.624,0.228,0.036,0.983
0.626,0.231,0.036,0.984
0.628,0.231,0.036,0.984
0.630,0.231,0.036,0.984
0.632,0.231,0.036,0.984
0.634,0.231,0.036,0.984
0.636,0.232,0.037,0.984
0.638,0.232,0.037,0.984
0.640,0.232,0.037,0.984
0.642,0.232,0.037,0.984
0.644,0.232,0.037,0.984
0.646,0.229,0.035,0.986
0.648,0.229,0.035,0.986
0.650,0.229,0.035,0.986
0.652,0.229,0.035,0.986
0.654,0.229,0.035,0.986
0.656,0.230,0.037,0.988
0.658,0.230,0.037,0.988
0.660,0.230,0.037,0.988
0.662,0.230,0.037,0.988
0.664,0.230,0.037,0.988
0.666,0.230,0.037,0.986
0.668,0.230,0.037,0.986
0.670,0.230,0.037,0.986
0.672,0.230,0.037,0.986
0.674,0.229,0.036,0.984
0.676,0.229,0.036,0.984
0.678,0.229,0.036,0.984
0.680,0.229,0.036,0.984
0.682,0.229,0.036,0.984
0.684,0.229,0.034,0.985
0.686,0.229,0.034,0.985
0.688,0.229,0.034,0.985
0.690,0.229,0.034,0.985
0.692,0.229,0.034,0.985
0.694,0.229,0.033,0.989
0.696,0.229,0.033,0.989
0.698,0.229,0.033,0.989
0.700,0.229,0.033,0.989
0.702,0.229,0.033,0.989
0.704,0.231,0.033,0.987
0.706,0.231,0.033,0.987
0.708,0.231,0.033,0.987
0.710,0.231,0.033,0.987
0.712,0.231,0.033,0.987
0.714,0.230,0.035,0.985
0.716,0.230,0.035,0.985
0.718,0.230,0.035,0.985
0.720,0.230,0.035,0.985
0.722,0.230,0.035,0.985
0.724,0.228,0.036,0.987
0.726,0.228,0.036,0.987
0.728,0.228,0.036,0.987
0.730,0.228,0.036,0.987
0.732,0.228,0.036,0.987
0.734,0.225,0.037,0.985
0.736,0.225,0.037,0.985
0.738,0.225,0.037,0.985
0.740,0.225,0.037,0.985
0.742,0.225,0.037,0.985
0.744,0.225,0.037,0.983
0.746,0.225,0.037,0.983
0.748,0.225,0.037,0.983
0.750,0.225,0.037,0.983
0.752,0.225,0.037,0.983
0.754,0.228,0.035,0.983
0.756,0.228,0.035,0.983
0.758,0.228,0.035,0.983
0.760,0.228,0.035,0.983
0.762,0.228,0.035,0.983
0.764,0.231,0.036,0.984
0.766,0.231,0.036,0.984
0.768,0.231,0.036,0.984
0.770,0.231,0.036,0.984
0.772,0.231,0.036,0.984
0.774,0.231,0.039,0.987
0.776,0.231,0.039,0.987
0.778,0.231,0.039,0.987
0.780,0.231,0.039,0.987
0.782,0.231,0.039,0.987
0.784,0.229,0.038,0.989
0.786,0.229,0.038,0.989
0.788,0.229,0.038,0.989
0.790,0.229,0.038,0.989
0.792,0.229,0.038,0.989
0.794,0.228,0.037,0.990
0.796,0.228,0.037,0.990
0.798,0.228,0.037,0.990
0.800,0.228,0.037,0.990
0.802,0.228,0.037,0.990
0.804,0.229,0.037,0.990
0.806,0.229,0.037,0.990
0.808,0.229,0.037,0.990
0.810,0.229,0.037,0.990
0.812,0.229,0.037,0.990
0.814,0.229,0.037,0.990
0.816,0.229,0.037,0.990
0.818,0.229,0.037,0.990
0.820,0.229,0.037,0.990
0.822,0.229,0.037,0.990
0.824,0.229,0.039,0.989
0.826,0.229,0.039,0.989
0.828,0.229,0.039,0.989
0.830,0.229,0.039,0.989
0.832,0.229,0.039,0.989
0.834,0.228,0.038,0.988
0.836,0.228,0.038,0.988
0.838,0.228,0.038,0.988
0.840,0.228,0.038,0.988
0.842,0.228,0.038,0.988
0.844,0.226,0.037,0.987
0.846,0.226,0.037,0.987
0.848,0.226,0.037,0.987
0.850,0.226,0.037,0.987
0.852,0.226,0.037,0.987
0.854,0.224,0.038,0.989
0.856,0.224,0.038,0.989
0.858,0.224,0.038,0.989
0.860,0.224,0.038,0.989
0.862,0.224,0.038,0.989
0.864,0.224,0.039,0.990
0.866,0.224,0.039,0.990
0.868,0.224,0.039,0.990
0.870,0.224,0.039,0.990
0.872,0.224,0.039,0.990
0.874,0.225,0.037,0.990
0.876,0.225,0.037,0.990
0.878,0.225,0.037,0.990
0.880,0.225,0.037,0.990
0.882,0.226,0.037,0.990
0.884,0.226,0.036,0.992
0.886,0.226,0.036,0.992
0.888,0.226,0.036,0.992
0.890,0.226,0.036,0.992
0.892,0.227,0.036,0.991
0.894,0.227,0.036,0.991
0.896,0.227,0.036,0.991
0.898,0.227,0.036,0.991
0.900,0.227,0.036,0.991
0.902,0.229,0.039,0.987
0.904,0.229,0.039,0.987
0.906,0.229,0.039,0.987
0.908,0.229,0.039,0.987
0.910,0.229,0.039,0.987
0.912,0.230,0.040,0.985
0.914,0.230,0.040,0.985
0.916,0.230,0.040,0.985
0.918,0.230,0.040,0.985
0.920,0.230,0.040,0.985
0.922,0.229,0.040,0.985
0.924,0.229,0.040,0.985
0.926,0.229,0.040,0.985
0.928,0.229,0.040,0.985
0.930,0.229,0.040,0.985
0.932,0.230,0.038,0.985
0.934,0.230,0.038,0.985
0.936,0.230,0.038,0.985
0.938,0.230,0.038,0.985
0.940,0.230,0.038,0.985
0.942,0.232,0.038,0.987
0.944,0.232,0.038,0.987
0.946,0.232,0.038,0.987
0.948,0.232,0.038,0.987
0.950,0.232,0.038,0.987
0.952,0.235,0.037,0.988
0.954,0.235,0.037,0.988
0.956,0.235,0.037,0.988
0.958,0.235,0.037,0.988
0.960,0.235,0.037,0.988
0.962,0.234,0.035,0.987
0.964,0.234,0.035,0.987
0.966,0.234,0.035,0.987
0.968,0.234,0.035,0.987
0.970,0.234,0.035,0.987
0.972,0.230,0.035,0.986
0.974,0.230,0.035,0.986
0.976,0.230,0.035,0.986
0.978,0.230,0.035,0.986
0.980,0.230,0.035,0.986
0.982,0.229,0.034,0.986
0.984,0.229,0.034,0.986
0.986,0.229,0.034,0.986
0.988,0.229,0.034,0.986
0.990,0.229,0.034,0.986
0.992,0.231,0.035,0.986
0.994,0.231,0.035,0.986
0.996,0.231,0.035,0.986
0.998,0.231,0.035,0.986
1.000,0.231,0.035,0.986
1.002,0.229,0.036,0.987
1.004,0.229,0.036,0.987
1.006,0.229,0.036,0.987
1.008,0.229,0.036,0.987
1.010,0.229,0.036,0.987
1.012,0.228,0.037,0.987
1.014,0.228,0.037,0.987
1.016,0.228,0.037,0.987
1.018,0.228,0.037,0.987
1.020,0.228,0.037,0.987
1.022,0.230,0.037,0.985
1.024,0.230,0.037,0.985
1.026,0.230,0.037,0.985
1.028,0.230,0.037,0.985
1.030,0.230,0.037,0.985
1.032,0.231,0.035,0.985
1.034,0.231,0.035,0.985
1.036,0.231,0.035,0.985
1.038,0.231,0.035,0.985
1.040,0.231,0.035,0.985
1.042,0.229,0.036,0.986
1.044,0.229,0.036,0.986
1.046,0.229,0.036,0.986
1.048,0.229,0.036,0.986
1.050,0.229,0.036,0.986
1.052,0.228,0.036,0.987
1.054,0.228,0.036,0.987
1.056,0.228,0.036,0.987
1.058,0.228,0.036,0.987
1.060,0.228,0.036,0.987
1.062,0.226,0.036,0.986
1.064,0.226,0.036,0.986
1.066,0.226,0.036,0.986
1.068,0.226,0.036,0.986
1.070,0.226,0.036,0.986
1.072,0.229,0.037,0.986
1.074,0.229,0.037,0.986
1.076,0.229,0.037,0.986
1.078,0.229,0.037,0.986
1.080,0.229,0.037,0.986
1.082,0.231,0.038,0.984
1.084,0.231,0.038,0.984
1.086,0.231,0.038,0.984
1.088,0.231,0.038,0.984
1.090,0.231,0.038,0.984
1.092,0.231,0.037,0.985
1.094,0.231,0.037,0.985
1.096,0.231,0.037,0.985
1.098,0.231,0.037,0.985
1.100,0.231,0.036,0.988
1.102,0.231,0.036,0.988
1.104,0.231,0.036,0.988
1.106,0.231,0.036,0.988
1.108,0.231,0.036,0.988
1.110,0.231,0.036,0.989
1.112,0.231,0.036,0.989
1.114,0.231,0.036,0.989
1.116,0.231,0.036,0.989
1.118,0.231,0.036,0.989
1.120,0.231,0.035,0.987
1.122,0.231,0.035,0.987
1.124,0.231,0.035,0.987
1.126,0.231,0.035,0.987
1.128,0.231,0.035,0.987
1.130,0.231,0.037,0.986
1.132,0.231,0.037,0.986
1.134,0.231,0.037,0.986
1.136,0.231,0.037,0.986
1.138,0.231,0.037,0.986
1.140,0.227,0.035,0.987
1.142,0.227,0.035,0.987
1.144,0.227,0.035,0.987
1.146,0.227,0.035,0.987
1.148,0.227,0.035,0.987
1.150,0.228,0.031,0.988
1.152,0.228,0.031,0.988
1.154,0.228,0.031,0.988
1.156,0.228,0.031,0.988
1.158,0.228,0.031,0.988
1.160,0.232,0.033,0.988
1.162,0.232,0.033,0.988
1.164,0.232,0.033,0.988
1.166,0.232,0.033,0.988
1.168,0.232,0.033,0.988
1.170,0.232,0.034,0.988
1.172,0.232,0.034,0.988
1.174,0.232,0.034,0.988
1.176,0.232,0.034,0.988
1.178,0.232,0.034,0.988
1.180,0.229,0.034,0.986
1.182,0.229,0.034,0.986
1.184,0.229,0.034,0.986
1.186,0.229,0.034,0.986
1.188,0.229,0.034,0.986
1.190,0.229,0.035,0.986
1.192,0.229,0.035,0.986
1.194,0.229,0.035,0.986
1.196,0.229,0.035,0.986
1.198,0.229,0.035,0.986
1.200,0.230,0.033,0.986
1.202,0.230,0.033,0.986
1.204,0.230,0.033,0.986
1.206,0.230,0.033,0.986
1.208,0.231,0.035,0.985
1.210,0.231,0.035,0.985
1.212,0.231,0.035,0.985
1.214,0.231,0.035,0.985
1.216,0.231,0.035,0.985
1.218,0.230,0.035,0.986
1.220,0.230,0.035,0.986
1.222,0.230,0.035,0.986
1.224,0.230,0.035,0.986
1.226,0.227,0.035,0.986
1.228,0.227,0.035,0.985
1.230,0.227,0.035,0.985
1.232,0.227,0.035,0.985
1.234,0.227,0.035,0.985
1.236,0.228,0.034,0.986
1.238,0.228,0.034,0.986
1.240,0.228,0.034,0.986
1.242,0.228,0.034,0.986
1.244,0.228,0.034,0.986
1.246,0.229,0.031,0.988
1.248,0.229,0.031,0.988
1.250,0.229,0.031,0.988
1.252,0.229,0.031,0.988
1.254,0.229,0.031,0.988
1.256,0.228,0.032,0.989
1.258,0.228,0.032,0.989
1.260,0.228,0.032,0.989
1.262,0.228,0.032,0.989
1.264,0.228,0.032,0.989
1.266,0.229,0.035,0.990
1.268,0.229,0.035,0.990
1.270,0.229,0.035,0.990
1.272,0.229,0.035,0.990
1.274,0.229,0.035,0.990
1.276,0.229,0.036,0.988
1.278,0.229,0.036,0.988
1.280,0.229,0.036,0.988
1.282,0.229,0.036,0.988
1.284,0.229,0.036,0.988
1.286,0.228,0.036,0.985
1.288,0.228,0.036,0.985
1.290,0.228,0.036,0.985
1.292,0.228,0.036,0.985
1.294,0.228,0.036,0.985
1.296,0.227,0.038,0.986
1.298,0.227,0.038,0.986
1.300,0.227,0.038,0.986
1.302,0.227,0.038,0.986
1.304,0.227,0.038,0.986
1.306,0.227,0.039,0.989
1.308,0.227,0.039,0.989
1.310,0.227,0.039,0.989
1.312,0.227,0.039,0.989
1.314,0.227,0.039,0.989
1.316,0.227,0.038,0.988
1.318,0.227,0.038,0.988
1.320,0.227,0.038,0.988
1.322,0.227,0.038,0.988
1.324,0.227,0.038,0.988
1.326,0.227,0.037,0.987
1.328,0.227,0.037,0.987
1.330,0.227,0.037,0.987
1.332,0.227,0.037,0.987
1.334,0.227,0.037,0.987
1.336,0.231,0.035,0.987
1.338,0.231,0.035,0.987
1.340,0.231,0.035,0.987
1.342,0.231,0.035,0.987
1.344,0.231,0.035,0.987
1.346,0.233,0.037,0.985
1.348,0.233,0.037,0.985
1.350,0.233,0.037,0.985
1.352,0.233,0.037,0.985
1.354,0.233,0.037,0.985
1.356,0.232,0.038,0.985
1.358,0.232,0.038,0.985
1.360,0.232,0.038,0.985
1.362,0.232,0.038,0.985
1.364,0.232,0.038,0.985
1.366,0.230,0.037,0.983
1.368,0.230,0.037,0.983
1.370,0.230,0.037,0.983
1.372,0.230,0.037,0.983
1.374,0.230,0.037,0.983
1.376,0.230,0.037,0.984
1.378,0.230,0.037,0.984
1.380,0.230,0.037,0.984
1.382,0.230,0.037,0.984
1.384,0.230,0.037,0.984
1.386,0.231,0.036,0.987
1.388,0.231,0.036,0.987
1.390,0.231,0.036,0.987
1.392,0.231,0.036,0.987
1.394,0.231,0.036,0.987
1.396,0.230,0.032,0.987
1.398,0.230,0.032,0.987
1.400,0.230,0.032,0.987
1.402,0.230,0.032,0.987
1.404,0.230,0.032,0.987
1.406,0.229,0.029,0.988
1.408,0.229,0.029,0.988
1.410,0.229,0.029,0.988
1.412,0.229,0.029,0.988
1.414,0.229,0.029,0.988
1.416,0.228,0.031,0.988
1.418,0.228,0.031,0.988
1.420,0.228,0.031,0.988
1.422,0.228,0.031,0.988
1.424,0.228,0.031,0.988
1.426,0.229,0.036,0.987
1.428,0.229,0.036,0.987
1.430,0.229,0.036,0.987
1.432,0.229,0.036,0.987
1.434,0.229,0.036,0.987
1.436,0.231,0.038,0.986
1.438,0.231,0.038,0.986
1.440,0.231,0.038,0.986
1.442,0.231,0.038,0.986
1.444,0.231,0.038,0.986
1.446,0.229,0.039,0.985
1.448,0.229,0.039,0.985
1.450,0.229,0.039,0.985
1.452,0.229,0.039,0.985
1.454,0.228,0.039,0.986
1.456,0.228,0.039,0.986
1.458,0.228,0.039,0.986
1.460,0.228,0.039,0.986
1.462,0.228,0.039,0.986
1.464,0.229,0.038,0.988
1.466,0.229,0.038,0.988
1.468,0.229,0.038,0.988
1.470,0.229,0.038,0.988
1.472,0.229,0.038,0.988
1.474,0.228,0.039,0.988
1.476,0.228,0.039,0.988
1.478,0.228,0.039,0.988
1.480,0.228,0.039,0.988
1.482,0.228,0.039,0.988
1.484,0.231,0.039,0.985
1.486,0.231,0.039,0.985
1.488,0.231,0.039,0.985
1.490,0.231,0.039,0.985
1.492,0.231,0.039,0.985
1.494,0.232,0.038,0.984
1.496,0.232,0.038,0.984
1.498,0.232,0.038,0.984
1.500,0.232,0.038,0.984
1.502,0.232,0.038,0.984
1.504,0.229,0.037,0.987
1.506,0.229,0.037,0.987
1.508,0.229,0.037,0.987
1.510,0.229,0.037,0.987
1.512,0.229,0.037,0.987
1.514,0.230,0.034,0.988
1.516,0.230,0.034,0.988
1.518,0.230,0.034,0.988
1.520,0.230,0.034,0.988
1.522,0.230,0.034,0.988
1.524,0.231,0.034,0.990
1.526,0.231,0.034,0.990
1.528,0.231,0.034,0.990
1.530,0.231,0.034,0.990
1.532,0.231,0.034,0.990
1.534,0.231,0.037,0.989
1.536,0.231,0.037,0.989
1.538,0.231,0.037,0.989
1.540,0.231,0.037,0.989
1.542,0.231,0.037,0.989
1.544,0.231,0.036,0.986
1.546,0.231,0.036,0.986
1.548,0.231,0.036,0.986
1.550,0.231,0.036,0.986
1.552,0.231,0.036,0.986
1.554,0.231,0.035,0.986
1.556,0.231,0.035,0.986
1.558,0.231,0.035,0.986
1.560,0.231,0.035,0.986
1.562,0.231,0.035,0.986
1.564,0.231,0.036,0.986
1.566,0.231,0.036,0.986
1.568,0.231,0.036,0.986
1.570,0.231,0.036,0.986
1.572,0.231,0.036,0.986
1.574,0.231,0.035,0.987
1.576,0.231,0.035,0.987
1.578,0.231,0.035,0.987
1.580,0.231,0.035,0.987
1.582,0.231,0.035,0.987
1.584,0.230,0.037,0.989
1.586,0.230,0.037,0.989
1.588,0.230,0.037,0.989
1.590,0.230,0.037,0.989
1.592,0.230,0.037,0.989
1.594,0.229,0.037,0.989
1.596,0.229,0.037,0.989
1.598,0.229,0.037,0.989
1.600,0.229,0.037,0.989
1.602,0.229,0.037,0.989
1.604,0.229,0.039,0.989
1.606,0.229,0.039,0.989
1.608,0.229,0.039,0.989
1.610,0.229,0.039,0.989
1.612,0.229,0.039,0.989
1.614,0.228,0.040,0.989
1.616,0.228,0.040,0.989
1.618,0.228,0.040,0.989
1.620,0.228,0.040,0.989
1.622,0.228,0.040,0.989
1.624,0.228,0.038,0.989
1.626,0.228,0.038,0.989
1.628,0.228,0.038,0.989
1.630,0.228,0.038,0.989
1.632,0.228,0.038,0.989
1.634,0.231,0.037,0.989
1.636,0.231,0.037,0.989
1.638,0.231,0.037,0.989
1.640,0.231,0.037,0.989
1.642,0.231,0.037,0.989
1.644,0.232,0.038,0.986
1.646,0.232,0.038,0.986
1.648,0.232,0.038,0.986
1.650,0.232,0.038,0.986
1.652,0.232,0.038,0.986
1.654,0.231,0.038,0.984
1.656,0.231,0.038,0.984
1.658,0.231,0.038,0.984
1.660,0.231,0.038,0.984
1.662,0.231,0.038,0.984
1.664,0.228,0.038,0.985
1.666,0.228,0.038,0.985
1.668,0.228,0.038,0.985
1.670,0.228,0.038,0.985
1.672,0.228,0.038,0.985
1.674,0.227,0.037,0.987
1.676,0.227,0.037,0.987
1.678,0.227,0.037,0.987
1.680,0.227,0.037,0.987
1.682,0.229,0.037,0.986
1.684,0.229,0.037,0.986
1.686,0.229,0.037,0.986
1.688,0.229,0.037,0.986
1.690,0.229,0.037,0.986
1.692,0.232,0.036,0.985
1.694,0.232,0.036,0.985
1.696,0.232,0.036,0.985
1.698,0.232,0.036,0.985
1.700,0.232,0.036,0.985
1.702,0.233,0.035,0.985
1.704,0.233,0.035,0.985
1.706,0.233,0.035,0.985
1.708,0.233,0.035,0.985
1.710,0.233,0.035,0.985
1.712,0.233,0.033,0.987
1.714,0.233,0.033,0.987
1.716,0.233,0.033,0.987
1.718,0.233,0.033,0.987
1.720,0.233,0.033,0.987
1.722,0.232,0.032,0.989
1.724,0.232,0.032,0.989
1.726,0.232,0.032,0.989
1.728,0.232,0.032,0.989
1.730,0.232,0.032,0.989
1.732,0.229,0.031,0.989
1.734,0.229,0.031,0.989
1.736,0.229,0.031,0.989
1.738,0.229,0.031,0.989
1.740,0.229,0.031,0.989
1.742,0.228,0.030,0.987
1.744,0.228,0.030,0.987
1.746,0.228,0.030,0.987
1.748,0.228,0.030,0.987
